employee_id,name,department,date,status,check_in_time,check_out_time,project_code,location
1405,Employee_1405,Finance,04/06/2025,Present,9:24:00,18:42:00,PRJ401,Remote
1240,Employee_1240,Consulting,10/08/2025,Present,10:31:00,19:29:00,PRJ102,Remote
1118,Employee_1118,IT,17/04/2025,Present,9:35:00,18:27:00,PRJ101,Remote
1105,Employee_1105,Finance,20/04/2025,Present,10:28:00,18:46:00,PRJ401,Remote
1232,Employee_1232,Audit,29/01/2025,Present,9:51:00,19:56:00,PRJ401,Office
1178,Employee_1178,Audit,27/10/2025,Present,9:48:00,17:18:00,PRJ101,Remote
1453,Employee_1453,Finance,16/04/2025,Present,10:37:00,18:02:00,PRJ301,Remote
1041,Employee_1041,Consulting,10/07/2025,Present,10:49:00,17:05:00,PRJ201,Office
1039,Employee_1039,Consulting,17/08/2025,Present,9:21:00,18:53:00,PRJ201,Remote
1310,Employee_1310,Consulting,13/10/2025,Present,10:24:00,17:15:00,PRJ401,Remote
1362,Employee_1362,IT,25/07/2025,Present,9:00:00,19:59:00,PRJ401,Office
1232,Employee_1232,HR,20/10/2025,Present,10:37:00,18:03:00,PRJ101,Remote
1424,Employee_1424,Audit,20/08/2025,Present,10:24:00,17:24:00,PRJ101,Remote
1016,Employee_1016,Audit,01/09/2025,Present,10:19:00,17:46:00,PRJ201,Remote
1058,Employee_1058,HR,21/01/2025,Present,10:11:00,17:36:00,PRJ201,Office
1151,Employee_1151,Consulting,23/05/2025,Present,10:05:00,19:35:00,PRJ101,Remote
1132,Employee_1132,Consulting,13/05/2025,Present,10:50:00,17:19:00,PRJ101,Remote
1269,Employee_1269,Finance,15/12/2025,Present,9:48:00,18:25:00,PRJ201,Remote
1077,Employee_1077,IT,10/05/2025,Absent,,,PRJ101,Office
1062,Employee_1062,Finance,24/02/2025,Present,10:01:00,18:06:00,PRJ201,Remote
1078,Employee_1078,Finance,24/05/2025,Present,10:48:00,19:50:00,PRJ201,Remote
1073,Employee_1073,IT,29/04/2025,Present,10:37:00,17:25:00,PRJ101,Office
1185,Employee_1185,HR,11/04/2025,Present,10:32:00,18:20:00,PRJ102,Office
1295,Employee_1295,Audit,09/08/2025,Absent,,,PRJ101,Remote
1197,Employee_1197,Consulting,07/05/2025,Present,10:20:00,18:36:00,PRJ101,Office
1377,Employee_1377,HR,06/02/2025,Present,9:59:00,17:37:00,PRJ102,Office
1306,Employee_1306,HR,08/10/2025,Present,10:46:00,18:37:00,PRJ102,Remote
1490,Employee_1490,Consulting,22/03/2025,Present,9:23:00,18:46:00,PRJ102,Office
1062,Employee_1062,HR,04/03/2025,Present,10:33:00,17:29:00,PRJ301,Office
1416,Employee_1416,Finance,20/10/2025,Present,9:05:00,17:58:00,PRJ401,Office
1308,Employee_1308,Finance,08/05/2025,Present,9:05:00,18:08:00,PRJ102,Office
1395,Employee_1395,Finance,11/01/2025,Absent,,,PRJ301,Remote
1005,Employee_1005,Consulting,28/10/2025,Present,9:00:00,19:25:00,PRJ101,Remote
1214,Employee_1214,IT,03/07/2025,Present,10:15:00,19:45:00,PRJ401,Office
1440,Employee_1440,IT,10/12/2025,Present,10:15:00,18:26:00,PRJ201,Office
1182,Employee_1182,Audit,08/12/2025,Present,10:01:00,17:14:00,PRJ401,Remote
1085,Employee_1085,HR,01/07/2025,Present,9:51:00,17:24:00,PRJ401,Remote
1392,Employee_1392,Audit,17/09/2025,Present,9:08:00,18:30:00,PRJ101,Office
1287,Employee_1287,Consulting,24/09/2025,Leave,,,PRJ101,Office
1233,Employee_1233,Finance,16/08/2025,Present,10:52:00,19:09:00,PRJ401,Office
1282,Employee_1282,Finance,07/06/2025,Present,10:25:00,19:58:00,PRJ301,Office
1081,Employee_1081,HR,23/01/2025,Present,9:32:00,17:47:00,PRJ102,Office
1227,Employee_1227,Audit,09/10/2025,Present,9:42:00,17:46:00,PRJ201,Remote
1054,Employee_1054,IT,06/12/2025,Absent,,,PRJ301,Remote
1216,Employee_1216,IT,11/12/2025,Absent,,,PRJ401,Remote
1459,Employee_1459,Finance,16/08/2025,Present,10:24:00,17:08:00,PRJ201,Office
1064,Employee_1064,IT,22/04/2025,Present,10:36:00,17:22:00,PRJ401,Office
1298,Employee_1298,Audit,23/01/2025,Present,9:27:00,19:14:00,PRJ102,Remote
1027,Employee_1027,Audit,29/09/2025,Present,9:15:00,19:01:00,PRJ102,Remote
1219,Employee_1219,HR,22/02/2025,Present,9:45:00,17:46:00,PRJ301,Remote
1456,Employee_1456,IT,22/06/2025,Leave,,,PRJ201,Remote
1331,Employee_1331,Audit,08/07/2025,Absent,,,PRJ102,Remote
1188,Employee_1188,IT,01/09/2025,Absent,,,PRJ201,Remote
1472,Employee_1472,IT,05/07/2025,Present,9:29:00,19:07:00,PRJ301,Office
1475,Employee_1475,Finance,09/05/2025,Present,9:11:00,19:30:00,PRJ301,Remote
1108,Employee_1108,Consulting,20/11/2025,Present,9:49:00,19:15:00,PRJ201,Remote
1394,Employee_1394,Consulting,10/01/2025,Present,10:08:00,19:27:00,PRJ201,Office
1338,Employee_1338,Finance,15/08/2025,Absent,,,PRJ101,Office
1147,Employee_1147,IT,28/05/2025,Present,10:39:00,19:02:00,PRJ301,Office
1441,Employee_1441,HR,09/08/2025,Present,9:26:00,19:17:00,PRJ101,Office
1144,Employee_1144,Consulting,08/01/2025,Present,9:11:00,18:56:00,PRJ301,Office
1004,Employee_1004,Audit,14/10/2025,Present,10:43:00,17:23:00,PRJ401,Remote
1258,Employee_1258,Consulting,11/01/2025,Present,10:08:00,17:41:00,PRJ401,Office
1172,Employee_1172,Audit,23/05/2025,Present,9:47:00,18:29:00,PRJ301,Office
1237,Employee_1237,Audit,06/01/2025,Present,10:25:00,19:19:00,PRJ102,Remote
1109,Employee_1109,Audit,03/10/2025,Absent,,,PRJ101,Remote
1032,Employee_1032,Consulting,10/07/2025,Present,9:28:00,19:47:00,PRJ301,Remote
1147,Employee_1147,Consulting,17/09/2025,Present,9:57:00,17:25:00,PRJ101,Remote
1038,Employee_1038,Audit,22/02/2025,Present,9:54:00,19:07:00,PRJ401,Office
1156,Employee_1156,Consulting,31/12/2025,Absent,,,PRJ401,Office
1125,Employee_1125,Finance,30/06/2025,Present,9:39:00,17:09:00,PRJ401,Remote
1185,Employee_1185,HR,05/07/2025,Present,10:21:00,18:50:00,PRJ101,Office
1042,Employee_1042,HR,08/10/2025,Present,9:57:00,19:47:00,PRJ101,Office
1485,Employee_1485,IT,12/05/2025,Absent,,,PRJ401,Remote
1122,Employee_1122,Consulting,02/01/2025,Present,10:35:00,17:47:00,PRJ301,Office
1447,Employee_1447,Consulting,22/01/2025,Absent,,,PRJ401,Remote
1389,Employee_1389,HR,26/04/2025,Leave,,,PRJ102,Office
1215,Employee_1215,IT,23/03/2025,Leave,,,PRJ301,Office
1312,Employee_1312,HR,28/09/2025,Present,9:21:00,17:06:00,PRJ301,Office
1155,Employee_1155,HR,20/03/2025,Present,9:37:00,18:33:00,PRJ201,Office
1436,Employee_1436,HR,11/07/2025,Present,9:54:00,19:28:00,PRJ102,Office
1432,Employee_1432,Consulting,14/07/2025,Leave,,,PRJ102,Office
1122,Employee_1122,HR,04/04/2025,Leave,,,PRJ401,Remote
1072,Employee_1072,Consulting,12/11/2025,Present,10:49:00,18:15:00,PRJ301,Remote
1345,Employee_1345,IT,22/06/2025,Absent,,,PRJ401,Office
1011,Employee_1011,Consulting,29/12/2025,Present,10:34:00,18:42:00,PRJ201,Office
1122,Employee_1122,Finance,08/01/2025,Present,10:24:00,19:54:00,PRJ301,Office
1447,Employee_1447,Finance,29/09/2025,Present,10:46:00,18:10:00,PRJ301,Office
1124,Employee_1124,HR,16/10/2025,Absent,,,PRJ401,Remote
1147,Employee_1147,Finance,04/10/2025,Present,9:06:00,18:25:00,PRJ401,Remote
1131,Employee_1131,Audit,08/02/2025,Present,9:30:00,18:30:00,PRJ102,Office
1165,Employee_1165,IT,13/01/2025,Present,9:41:00,19:16:00,PRJ401,Remote
1117,Employee_1117,HR,22/12/2025,Absent,,,PRJ101,Remote
1116,Employee_1116,Audit,28/11/2025,Present,9:51:00,19:58:00,PRJ401,Remote
1073,Employee_1073,Audit,12/01/2025,Absent,,,PRJ102,Office
1145,Employee_1145,HR,08/09/2025,Present,10:57:00,19:05:00,PRJ301,Remote
1113,Employee_1113,Consulting,23/01/2025,Present,10:30:00,19:16:00,PRJ301,Remote
1168,Employee_1168,IT,05/01/2025,Present,10:50:00,18:34:00,PRJ201,Office
1100,Employee_1100,Consulting,15/08/2025,Leave,,,PRJ101,Remote
1097,Employee_1097,IT,13/03/2025,Present,10:52:00,17:01:00,PRJ401,Remote
1346,Employee_1346,Consulting,05/06/2025,Leave,,,PRJ301,Remote
1325,Employee_1325,HR,02/09/2025,Leave,,,PRJ102,Office
1040,Employee_1040,Consulting,14/07/2025,Present,10:12:00,17:21:00,PRJ401,Office
1349,Employee_1349,Audit,11/11/2025,Present,10:28:00,17:11:00,PRJ101,Office
1071,Employee_1071,Consulting,08/07/2025,Present,10:15:00,18:05:00,PRJ301,Remote
1190,Employee_1190,HR,31/12/2025,Present,9:25:00,18:56:00,PRJ102,Office
1394,Employee_1394,Consulting,02/09/2025,Absent,,,PRJ102,Remote
1493,Employee_1493,HR,17/10/2025,Absent,,,PRJ401,Office
1484,Employee_1484,Finance,20/10/2025,Present,10:58:00,17:06:00,PRJ102,Office
1429,Employee_1429,HR,08/05/2025,Present,9:23:00,19:25:00,PRJ102,Office
1439,Employee_1439,IT,10/08/2025,Present,10:58:00,17:59:00,PRJ101,Office
1231,Employee_1231,Finance,02/06/2025,Present,9:37:00,19:55:00,PRJ102,Remote
1416,Employee_1416,Consulting,03/04/2025,Present,9:26:00,19:47:00,PRJ201,Remote
1222,Employee_1222,IT,29/11/2025,Present,9:51:00,19:56:00,PRJ401,Office
1376,Employee_1376,Finance,20/12/2025,Present,10:29:00,19:57:00,PRJ101,Office
1240,Employee_1240,HR,24/09/2025,Present,9:48:00,19:18:00,PRJ301,Remote
1416,Employee_1416,IT,17/11/2025,Absent,,,PRJ401,Office
1333,Employee_1333,Consulting,02/02/2025,Present,9:57:00,19:26:00,PRJ401,Remote
1459,Employee_1459,HR,18/11/2025,Present,9:06:00,19:46:00,PRJ101,Remote
1403,Employee_1403,Finance,03/03/2025,Present,10:29:00,19:20:00,PRJ201,Remote
1470,Employee_1470,IT,08/07/2025,Absent,,,PRJ301,Remote
1281,Employee_1281,IT,12/07/2025,Present,9:35:00,17:35:00,PRJ101,Remote
1068,Employee_1068,HR,10/05/2025,Absent,,,PRJ201,Office
1164,Employee_1164,IT,30/03/2025,Present,9:40:00,19:15:00,PRJ401,Office
1440,Employee_1440,IT,02/12/2025,Present,10:43:00,18:12:00,PRJ301,Remote
1165,Employee_1165,Audit,27/09/2025,Leave,,,PRJ301,Office
1477,Employee_1477,Consulting,22/10/2025,Present,9:38:00,18:21:00,PRJ101,Office
1461,Employee_1461,Finance,14/06/2025,Present,9:35:00,18:32:00,PRJ101,Remote
1238,Employee_1238,HR,05/03/2025,Present,9:10:00,17:25:00,PRJ102,Office
1291,Employee_1291,HR,12/05/2025,Present,10:42:00,18:05:00,PRJ101,Office
1385,Employee_1385,HR,11/01/2025,Leave,,,PRJ102,Remote
1436,Employee_1436,IT,17/10/2025,Leave,,,PRJ201,Office
1411,Employee_1411,IT,22/04/2025,Present,9:19:00,19:52:00,PRJ401,Office
1306,Employee_1306,Consulting,24/09/2025,Present,10:21:00,18:44:00,PRJ401,Office
1460,Employee_1460,Consulting,22/04/2025,Leave,,,PRJ102,Office
1109,Employee_1109,IT,01/07/2025,Present,9:43:00,17:45:00,PRJ301,Office
1056,Employee_1056,HR,25/09/2025,Present,10:05:00,19:50:00,PRJ201,Remote
1377,Employee_1377,HR,23/08/2025,Present,9:32:00,17:45:00,PRJ201,Office
1434,Employee_1434,Consulting,06/07/2025,Present,9:37:00,19:02:00,PRJ101,Office
1098,Employee_1098,Finance,27/08/2025,Absent,,,PRJ401,Office
1305,Employee_1305,Audit,09/05/2025,Present,9:17:00,17:53:00,PRJ102,Remote
1040,Employee_1040,IT,15/08/2025,Absent,,,PRJ401,Office
1080,Employee_1080,Consulting,26/04/2025,Present,10:25:00,17:25:00,PRJ101,Remote
1166,Employee_1166,HR,23/03/2025,Present,9:42:00,19:01:00,PRJ401,Office
1093,Employee_1093,HR,07/09/2025,Present,9:41:00,17:23:00,PRJ101,Remote
1392,Employee_1392,IT,02/03/2025,Leave,,,PRJ102,Office
1394,Employee_1394,IT,03/12/2025,Present,9:47:00,18:06:00,PRJ201,Remote
1150,Employee_1150,Finance,06/04/2025,Present,10:05:00,18:10:00,PRJ301,Office
1426,Employee_1426,HR,04/12/2025,Absent,,,PRJ301,Remote
1439,Employee_1439,Finance,27/09/2025,Absent,,,PRJ101,Remote
1052,Employee_1052,Audit,09/09/2025,Leave,,,PRJ102,Office
1408,Employee_1408,IT,03/08/2025,Present,10:09:00,19:46:00,PRJ201,Office
1442,Employee_1442,Audit,20/03/2025,Present,10:55:00,17:36:00,PRJ201,Remote
1261,Employee_1261,Audit,05/11/2025,Present,10:56:00,18:51:00,PRJ102,Office
1223,Employee_1223,Finance,19/03/2025,Present,9:36:00,18:51:00,PRJ301,Office
1384,Employee_1384,IT,18/10/2025,Present,9:17:00,19:21:00,PRJ101,Office
1246,Employee_1246,Consulting,17/06/2025,Present,10:38:00,19:09:00,PRJ201,Remote
1239,Employee_1239,IT,24/07/2025,Present,10:26:00,19:36:00,PRJ101,Office
1335,Employee_1335,Audit,15/10/2025,Present,10:34:00,19:17:00,PRJ101,Remote
1276,Employee_1276,IT,29/03/2025,Present,10:07:00,19:22:00,PRJ401,Office
1468,Employee_1468,Finance,01/09/2025,Absent,,,PRJ301,Remote
1428,Employee_1428,Finance,18/10/2025,Present,10:19:00,18:42:00,PRJ102,Remote
1464,Employee_1464,IT,02/02/2025,Present,9:12:00,17:15:00,PRJ401,Remote
1440,Employee_1440,Finance,07/02/2025,Present,10:39:00,17:43:00,PRJ201,Remote
1204,Employee_1204,IT,28/10/2025,Leave,,,PRJ101,Office
1002,Employee_1002,Audit,12/08/2025,Present,9:13:00,17:38:00,PRJ102,Remote
1061,Employee_1061,Audit,03/12/2025,Present,9:26:00,17:41:00,PRJ301,Remote
1212,Employee_1212,Audit,03/08/2025,Absent,,,PRJ201,Office
1475,Employee_1475,IT,31/01/2025,Present,9:30:00,18:47:00,PRJ102,Remote
1193,Employee_1193,IT,21/11/2025,Present,9:15:00,17:21:00,PRJ101,Office
1130,Employee_1130,Consulting,30/10/2025,Present,10:21:00,17:50:00,PRJ101,Office
1275,Employee_1275,Audit,05/06/2025,Present,9:05:00,18:38:00,PRJ201,Office
1390,Employee_1390,Finance,28/10/2025,Present,9:55:00,18:59:00,PRJ301,Remote
1428,Employee_1428,Finance,25/06/2025,Present,9:32:00,19:07:00,PRJ201,Remote
1439,Employee_1439,HR,17/02/2025,Present,10:19:00,17:31:00,PRJ201,Remote
1378,Employee_1378,Finance,17/12/2025,Absent,,,PRJ201,Office
1442,Employee_1442,Consulting,29/06/2025,Present,10:49:00,17:44:00,PRJ101,Remote
1084,Employee_1084,Audit,09/02/2025,Present,10:33:00,18:59:00,PRJ301,Remote
1066,Employee_1066,Finance,20/10/2025,Present,9:17:00,17:55:00,PRJ301,Office
1382,Employee_1382,Consulting,29/04/2025,Present,10:30:00,18:57:00,PRJ102,Remote
1254,Employee_1254,IT,19/10/2025,Present,9:26:00,17:59:00,PRJ201,Office
1203,Employee_1203,Audit,01/07/2025,Present,9:35:00,17:19:00,PRJ102,Office
1024,Employee_1024,Finance,23/07/2025,Present,9:57:00,18:30:00,PRJ102,Remote
1301,Employee_1301,HR,13/04/2025,Present,9:43:00,17:25:00,PRJ401,Office
1020,Employee_1020,IT,27/03/2025,Present,9:26:00,17:10:00,PRJ101,Remote
1297,Employee_1297,IT,19/06/2025,Present,10:50:00,18:24:00,PRJ102,Remote
1218,Employee_1218,HR,03/07/2025,Present,10:38:00,17:52:00,PRJ401,Office
1091,Employee_1091,IT,07/08/2025,Present,9:24:00,19:38:00,PRJ401,Remote
1456,Employee_1456,IT,07/08/2025,Present,10:21:00,17:27:00,PRJ401,Remote
1145,Employee_1145,IT,22/12/2025,Present,9:40:00,18:48:00,PRJ401,Remote
1167,Employee_1167,Finance,18/12/2025,Present,9:42:00,18:35:00,PRJ101,Office
1228,Employee_1228,Finance,04/08/2025,Present,9:03:00,17:36:00,PRJ301,Remote
1443,Employee_1443,Consulting,09/08/2025,Present,10:07:00,19:30:00,PRJ301,Remote
1006,Employee_1006,HR,31/07/2025,Present,10:03:00,19:53:00,PRJ401,Remote
1216,Employee_1216,Finance,20/02/2025,Present,10:56:00,17:55:00,PRJ102,Remote
1192,Employee_1192,Consulting,27/09/2025,Present,10:33:00,19:24:00,PRJ102,Remote
1483,Employee_1483,Audit,01/05/2025,Leave,,,PRJ201,Office
1018,Employee_1018,Finance,15/03/2025,Present,10:14:00,18:03:00,PRJ201,Remote
1118,Employee_1118,Finance,22/08/2025,Present,10:27:00,18:01:00,PRJ101,Remote
1051,Employee_1051,HR,25/09/2025,Present,9:56:00,17:48:00,PRJ101,Remote
1139,Employee_1139,HR,04/02/2025,Present,10:00:00,19:06:00,PRJ201,Office
1114,Employee_1114,HR,30/01/2025,Present,10:45:00,17:50:00,PRJ101,Remote
1163,Employee_1163,Consulting,10/04/2025,Absent,,,PRJ301,Office
1233,Employee_1233,Audit,16/12/2025,Present,10:41:00,19:45:00,PRJ102,Remote
1390,Employee_1390,IT,20/05/2025,Present,10:37:00,17:53:00,PRJ101,Remote
1101,Employee_1101,Finance,03/12/2025,Present,10:56:00,19:22:00,PRJ201,Office
1209,Employee_1209,Audit,18/05/2025,Present,10:14:00,18:08:00,PRJ401,Office
1332,Employee_1332,Audit,27/08/2025,Present,10:38:00,19:10:00,PRJ102,Office
1023,Employee_1023,IT,19/06/2025,Present,10:01:00,17:22:00,PRJ401,Remote
1279,Employee_1279,IT,12/02/2025,Absent,,,PRJ301,Remote
1159,Employee_1159,Finance,20/11/2025,Absent,,,PRJ201,Office
1285,Employee_1285,IT,20/11/2025,Present,9:03:00,17:24:00,PRJ401,Office
1400,Employee_1400,IT,02/03/2025,Present,9:14:00,19:40:00,PRJ101,Office
1100,Employee_1100,HR,27/04/2025,Absent,,,PRJ401,Remote
1476,Employee_1476,Audit,22/06/2025,Present,9:19:00,18:54:00,PRJ102,Office
1049,Employee_1049,HR,28/12/2025,Leave,,,PRJ301,Office
1379,Employee_1379,HR,17/12/2025,Present,10:23:00,17:25:00,PRJ201,Office
1068,Employee_1068,IT,28/11/2025,Present,10:45:00,19:28:00,PRJ101,Office
1079,Employee_1079,Audit,21/08/2025,Present,10:01:00,18:09:00,PRJ301,Office
1115,Employee_1115,Finance,16/12/2025,Absent,,,PRJ301,Remote
1153,Employee_1153,Consulting,06/09/2025,Present,10:27:00,17:09:00,PRJ301,Office
1162,Employee_1162,Finance,10/06/2025,Present,9:32:00,19:08:00,PRJ101,Office
1242,Employee_1242,Audit,09/10/2025,Absent,,,PRJ301,Remote
1201,Employee_1201,Audit,04/10/2025,Present,10:33:00,18:15:00,PRJ201,Office
1269,Employee_1269,Finance,12/02/2025,Present,10:45:00,17:23:00,PRJ102,Remote
1282,Employee_1282,Finance,23/05/2025,Absent,,,PRJ401,Remote
1342,Employee_1342,Audit,25/09/2025,Absent,,,PRJ101,Office
1170,Employee_1170,HR,20/01/2025,Present,9:36:00,17:49:00,PRJ301,Remote
1461,Employee_1461,HR,24/09/2025,Present,9:05:00,17:41:00,PRJ102,Office
1303,Employee_1303,IT,15/07/2025,Present,10:13:00,17:26:00,PRJ201,Office
1347,Employee_1347,HR,06/03/2025,Present,10:08:00,18:01:00,PRJ201,Office
1164,Employee_1164,Consulting,03/06/2025,Present,10:38:00,18:22:00,PRJ301,Remote
1366,Employee_1366,Audit,04/02/2025,Present,10:46:00,18:34:00,PRJ102,Remote
1390,Employee_1390,Consulting,07/10/2025,Present,9:33:00,18:54:00,PRJ101,Remote
1040,Employee_1040,HR,05/01/2025,Present,10:10:00,18:36:00,PRJ401,Office
1324,Employee_1324,Consulting,09/03/2025,Present,9:06:00,18:12:00,PRJ101,Office
1059,Employee_1059,IT,29/05/2025,Present,10:03:00,19:37:00,PRJ101,Remote
1355,Employee_1355,Audit,13/10/2025,Present,9:09:00,19:10:00,PRJ401,Office
1009,Employee_1009,Finance,27/08/2025,Leave,,,PRJ201,Office
1062,Employee_1062,Audit,16/09/2025,Present,9:37:00,18:43:00,PRJ301,Remote
1186,Employee_1186,IT,05/06/2025,Present,9:20:00,17:45:00,PRJ101,Office
1294,Employee_1294,Consulting,04/09/2025,Present,10:01:00,19:02:00,PRJ101,Remote
1145,Employee_1145,Consulting,17/11/2025,Present,9:42:00,17:46:00,PRJ201,Remote
1073,Employee_1073,Consulting,12/04/2025,Present,10:59:00,19:10:00,PRJ301,Office
1273,Employee_1273,Consulting,26/04/2025,Present,9:12:00,18:32:00,PRJ102,Office
1483,Employee_1483,Consulting,14/12/2025,Present,9:37:00,17:51:00,PRJ101,Office
1245,Employee_1245,Consulting,24/12/2025,Present,9:50:00,19:02:00,PRJ301,Office
1455,Employee_1455,IT,04/05/2025,Present,10:16:00,19:58:00,PRJ301,Remote
1371,Employee_1371,Audit,07/01/2025,Present,9:50:00,17:31:00,PRJ101,Remote
1229,Employee_1229,Finance,28/04/2025,Absent,,,PRJ101,Remote
1380,Employee_1380,HR,26/10/2025,Present,10:35:00,19:46:00,PRJ102,Remote
1377,Employee_1377,Consulting,20/03/2025,Present,9:30:00,17:08:00,PRJ102,Remote
1167,Employee_1167,IT,23/01/2025,Absent,,,PRJ401,Office
1268,Employee_1268,Consulting,10/05/2025,Present,9:50:00,18:49:00,PRJ401,Remote
1493,Employee_1493,IT,04/06/2025,Present,10:26:00,19:40:00,PRJ401,Remote
1375,Employee_1375,Audit,11/05/2025,Present,9:54:00,17:44:00,PRJ102,Remote
1097,Employee_1097,Consulting,05/10/2025,Present,9:06:00,19:59:00,PRJ301,Office
1267,Employee_1267,IT,07/05/2025,Present,10:09:00,18:10:00,PRJ401,Office
1214,Employee_1214,Finance,22/04/2025,Leave,,,PRJ401,Remote
1384,Employee_1384,Consulting,17/04/2025,Present,10:32:00,19:34:00,PRJ102,Office
1130,Employee_1130,Finance,02/04/2025,Present,10:02:00,17:15:00,PRJ401,Office
1047,Employee_1047,IT,05/09/2025,Leave,,,PRJ101,Office
1033,Employee_1033,IT,30/01/2025,Absent,,,PRJ101,Office
1218,Employee_1218,Consulting,02/05/2025,Absent,,,PRJ101,Office
1114,Employee_1114,Audit,09/10/2025,Present,10:51:00,17:50:00,PRJ101,Remote
1109,Employee_1109,IT,08/01/2025,Absent,,,PRJ101,Office
1077,Employee_1077,Finance,31/07/2025,Present,10:39:00,18:19:00,PRJ101,Office
1198,Employee_1198,HR,17/05/2025,Present,9:11:00,17:30:00,PRJ102,Office
1055,Employee_1055,Consulting,19/02/2025,Absent,,,PRJ401,Office
1006,Employee_1006,HR,15/07/2025,Present,10:59:00,17:47:00,PRJ301,Remote
1341,Employee_1341,Audit,22/05/2025,Present,10:42:00,17:32:00,PRJ201,Remote
1318,Employee_1318,Audit,04/05/2025,Present,10:44:00,18:02:00,PRJ401,Office
1052,Employee_1052,Consulting,22/05/2025,Leave,,,PRJ401,Remote
1037,Employee_1037,HR,23/03/2025,Present,9:50:00,19:54:00,PRJ401,Office
1269,Employee_1269,IT,10/07/2025,Present,9:47:00,18:37:00,PRJ101,Office
1223,Employee_1223,HR,29/07/2025,Present,9:43:00,19:30:00,PRJ101,Remote
1029,Employee_1029,Finance,06/08/2025,Leave,,,PRJ201,Office
1433,Employee_1433,Finance,25/02/2025,Present,9:02:00,17:04:00,PRJ401,Remote
1447,Employee_1447,IT,30/05/2025,Present,9:47:00,18:44:00,PRJ102,Office
1224,Employee_1224,Finance,21/03/2025,Present,10:11:00,19:55:00,PRJ101,Remote
1161,Employee_1161,Consulting,20/08/2025,Present,10:38:00,17:14:00,PRJ301,Office
1199,Employee_1199,HR,10/12/2025,Present,10:36:00,19:26:00,PRJ301,Office
1297,Employee_1297,Finance,28/01/2025,Leave,,,PRJ201,Remote
1235,Employee_1235,IT,26/08/2025,Present,10:15:00,17:29:00,PRJ101,Remote
1020,Employee_1020,Audit,30/09/2025,Present,9:39:00,17:30:00,PRJ201,Remote
1159,Employee_1159,HR,31/05/2025,Absent,,,PRJ101,Remote
1008,Employee_1008,HR,18/12/2025,Absent,,,PRJ301,Office
1322,Employee_1322,Audit,17/12/2025,Leave,,,PRJ301,Remote
1029,Employee_1029,HR,03/10/2025,Absent,,,PRJ201,Office
1352,Employee_1352,HR,18/08/2025,Present,9:14:00,18:26:00,PRJ201,Remote
1098,Employee_1098,IT,24/08/2025,Present,10:36:00,17:32:00,PRJ301,Office
1352,Employee_1352,Consulting,10/05/2025,Present,9:01:00,17:15:00,PRJ102,Office
1278,Employee_1278,Consulting,24/05/2025,Present,10:09:00,17:49:00,PRJ102,Remote
1144,Employee_1144,Audit,10/11/2025,Present,10:10:00,18:35:00,PRJ401,Office
1263,Employee_1263,Audit,01/01/2026,Present,9:13:00,19:42:00,PRJ301,Office
1126,Employee_1126,Consulting,14/10/2025,Present,9:15:00,17:15:00,PRJ102,Office
1182,Employee_1182,Finance,03/08/2025,Absent,,,PRJ101,Office
1284,Employee_1284,Consulting,04/01/2025,Present,9:06:00,17:23:00,PRJ201,Remote
1480,Employee_1480,Consulting,03/11/2025,Present,9:03:00,19:35:00,PRJ102,Office
1393,Employee_1393,HR,03/08/2025,Present,9:08:00,17:28:00,PRJ102,Office
1141,Employee_1141,Finance,25/11/2025,Present,10:47:00,18:47:00,PRJ201,Remote
1472,Employee_1472,IT,23/02/2025,Present,9:32:00,18:00:00,PRJ201,Remote
1059,Employee_1059,Finance,20/06/2025,Leave,,,PRJ301,Remote
1479,Employee_1479,Consulting,18/11/2025,Present,10:05:00,18:54:00,PRJ401,Remote
1280,Employee_1280,HR,01/03/2025,Present,9:33:00,17:34:00,PRJ401,Office
1112,Employee_1112,IT,18/07/2025,Absent,,,PRJ401,Remote
1396,Employee_1396,Consulting,22/10/2025,Leave,,,PRJ201,Office
1165,Employee_1165,IT,01/04/2025,Present,9:28:00,18:45:00,PRJ201,Remote
1005,Employee_1005,HR,27/09/2025,Present,9:17:00,17:11:00,PRJ401,Remote
1420,Employee_1420,HR,20/11/2025,Leave,,,PRJ301,Remote
1076,Employee_1076,Finance,27/02/2025,Present,9:46:00,19:55:00,PRJ201,Office
1384,Employee_1384,Consulting,10/02/2025,Present,10:42:00,19:34:00,PRJ102,Office
1019,Employee_1019,Consulting,10/03/2025,Present,9:59:00,19:51:00,PRJ301,Office
1467,Employee_1467,HR,06/01/2025,Present,9:20:00,18:32:00,PRJ201,Remote
1119,Employee_1119,HR,22/10/2025,Present,9:51:00,19:51:00,PRJ102,Remote
1219,Employee_1219,Consulting,30/09/2025,Present,10:33:00,17:23:00,PRJ101,Office
1253,Employee_1253,IT,19/01/2025,Present,9:01:00,17:04:00,PRJ301,Office
1193,Employee_1193,Audit,21/10/2025,Leave,,,PRJ101,Remote
1249,Employee_1249,HR,13/06/2025,Present,10:29:00,18:17:00,PRJ301,Office
1271,Employee_1271,HR,27/08/2025,Absent,,,PRJ401,Remote
1227,Employee_1227,Consulting,04/04/2025,Present,9:58:00,19:09:00,PRJ101,Office
1081,Employee_1081,IT,27/07/2025,Absent,,,PRJ301,Office
1234,Employee_1234,IT,22/10/2025,Present,10:10:00,18:09:00,PRJ101,Office
1030,Employee_1030,Finance,25/11/2025,Present,9:58:00,17:48:00,PRJ401,Remote
